,hotel_name,published_date,rating,review,review_language,title,trip_date,tokens,Stemming,Lemmatisation
1900,Center Parcs Le Bois aux Daims,28 août 2017,3,J'ai tout de même apprécié mon voyage malgré des réponses du personnel parfois autaine et des couverts sales dans mon cottageJ'ai aussi été dé\u00e7u en voyant que pratiquement tout étais payant à l'intérieur du centre en sachant que j'avais pris une formule VIP je pensais avoir une formule &quot;VIP&quot; lol,fr,Pas mal, août 2017,"['apprecie', 'voyage', 'reponses', 'personnel', 'parfois', 'autaine', 'couverts', 'sales', 'cottagej ai', 'de u00e7u', 'voyant', 'pratiquement', 'payant', 'l interieur', 'centre', 'sachant', 'j avais', 'pris', 'formule', 'vip', 'pensais', 'avoir', 'formule', 'vip', 'lol']","['apprecie', 'voyage', 'reponses', 'personnel', 'parfois', 'autaine', 'couverts', 'sale', 'cottagej ai', 'de u00e7u', 'voyant', 'pratiquement', 'payant', 'l interieur', 'centre', 'sachant', 'j avais', 'pris', 'formule', 'vip', 'pensais', 'avoir', 'formule', 'vip', 'lol']","['apprec', 'voyag', 'repons', 'personnel', 'parfois', 'autain', 'couvert', 'sal', 'cottagej ', 'de u00e7u', 'voi', 'pratiqu', 'pai', 'l interieur', 'centr', 'sach', 'j av', 'pris', 'formul', 'vip', 'pens', 'avoir', 'formul', 'vip', 'lol']"
1901,Center Parcs Le Bois aux Daims,28 août 2017,2,"Cottage VIP 4 personnes soit presque 2000\u20ac la semaine..... Sale!!!! Très sale, désagréable de devoir faire le ménage en arrivant!!!!!Très mauvais rapport qualité prix au niveau des activités.Odeur insoutenable dans les vestiaires de l'aqua Mundo ",fr,Décéption, août 2017,"['vip', 'personnes', 'presque', '2000 u20ac', 'sale', 'sale', 'desagreable', 'devoir', 'arrivant', 'mauvais', 'qualite', 'prix', 'activites odeur', 'insoutenable', 'vestiaires', 'l aqua']","['vip', 'personnes', 'presque', '2000 u20ac', 'sale', 'sale', 'desagreable', 'devoir', 'arrivant', 'mauvais', 'qualite', 'prix', 'activites odeur', 'insoutenable', 'vestiaires', 'l aqua']","['vip', 'person', 'presqu', '2000 u20ac', 'sal', 'sal', 'desagre', 'devoir', 'arriv', 'mauv', 'qualit', 'prix', 'activites odeur', 'insouten', 'vestiair', 'l aqu']"
1902,Center Parcs Le Bois aux Daims,28 août 2017,4,"Séjour au mois d'Août en cottage confort. Séjour très agréable, l'espace aquatique est top pour petits et grands. Les cottages sont confortables, le cadre est calme et reposant. A vélo, c'est très sympa. Voir les daims passer tout près de nous quand on mange sur la terrasse, c'est exceptionnel.Bémol sur les activités annexes, tout est payant et cher. Conseil/ faites un Drive avant de venir, tout est très cher sur place.",fr,Séjour agréable à Center Parc, août 2017,"['mois', 'd août', 'confort', 'agreable', 'l espace', 'aquatique', 'top', 'petits', 'grands', 'confortables', 'cadre', 'calme', 'reposant', 'velo', 'sympa', 'pres', 'mange', 'terrasse', 'exceptionnel bemol', 'activites', 'annexes', 'payant', 'cher', 'conseil ', 'faites', 'drive', 'venir', 'cher', 'place']","['mois', 'd août', 'confort', 'agreable', 'l espace', 'aquatique', 'top', 'petits', 'grand', 'confortables', 'cadre', 'calme', 'reposant', 'velo', 'sympa', 'pres', 'mange', 'terrasse', 'exceptionnel bemol', 'activites', 'annex', 'payant', 'cher', 'conseil ', 'faites', 'drive', 'venir', 'cher', 'place']","['mois', 'd août', 'confort', 'agreabl', 'l espac', 'aquat', 'top', 'petit', 'grand', 'confort', 'cadr', 'calm', 'repos', 'velo', 'symp', 'pre', 'mang', 'terr', 'exceptionnel bemol', 'activit', 'annex', 'pai', 'cher', 'conseil ', 'fait', 'driv', 'ven', 'cher', 'plac']"
1903,Center Parcs Le Bois aux Daims,28 août 2017,3,"les + : qualité de confort du cottage et environnement dans la nature, personnel accueillant et professionnel, très bien pour jeunes enfantsles - : budget additionnel à prévoir pour les activités payantes. anticiper et réserver les activités payantes. activités &quot;loisir&quot; plutôt que &quot;sportives&quot; donc moins adaptées pour ado de plus de 15 ans. ",fr,séjour agréable, août 2017,"['qualite', 'confort', 'environnement', 'nature', 'personnel', 'accueillant', 'professionnel', 'bien', 'jeunes', 'enfantsles', 'budget', 'additionnel', 'prevoir', 'activites', 'payantes', 'anticiper', 'reserver', 'activites', 'payantes', 'activites', 'loisir', 'plutot', 'sportives', 'adaptees', 'ado']","['qualite', 'confort', 'environnement', 'nature', 'personnel', 'accueillant', 'professionnel', 'bien', 'jeunes', 'enfantsles', 'budget', 'additionnel', 'prevoir', 'activites', 'payantes', 'anticiper', 'reserver', 'activites', 'payantes', 'activites', 'loisir', 'plutot', 'sportives', 'adaptees', 'ado']","['qualit', 'confort', 'environ', 'natur', 'personnel', 'accueil', 'professionnel', 'bien', 'jeun', 'enfantsl', 'budget', 'additionnel', 'prevoir', 'activit', 'pai', 'anticip', 'reserv', 'activit', 'pai', 'activit', 'lois', 'plutot', 'sportiv', 'adapte', 'ado']"
1904,Center Parcs Le Bois aux Daims,28 août 2017,3,"Nous y sommes allés pour la journée.Center parc est une vrai pompe à fric : 36 euros l'entrée à partir de 7 ans et bien sur la moindre activité est en supplément. Côté piscine, on s'attendait à mieux ... tout est miniaturisé. Vraiment dé\u00e7us.",fr,Pompe à fric, août 2017,"['alles', 'journee center', 'vrai', 'pompe', 'fric', 'euros', 'l entree', 'partir', 'bien', 'moindre', 'activite', 'supplement', 'cote', 'piscine', 's attendait', 'mieux', 'miniaturise', 'de u00e7us']","['alles', 'journee center', 'vrai', 'pompe', 'fric', 'euro', 'l entree', 'partir', 'bien', 'moindre', 'activite', 'supplement', 'cote', 'piscine', 's attendait', 'mieux', 'miniaturise', 'de u00e7us']","['alle', 'journee cent', 'vrai', 'pomp', 'fric', 'euros', 'l entre', 'part', 'bien', 'moindr', 'activit', 'suppl', 'cot', 'piscin', 's attend', 'mieux', 'miniaturis', 'de u00e7us']"
1905,Center Parcs Le Bois aux Daims,28 août 2017,5,Très beau parc adapté pour les enfants laqua mundo est parfait pour toute la famille avec des toboggans vraiment au topPetit déjeuner avec Les daims qui se baladent dans le parc Très satisfait de notre passage. Nous reviendrons certainement ,fr,Super séjour, août 2017,"['beau', 'adapte', 'enfants', 'laqua', 'parfait', 'famille', 'toboggans', 'toppetit', 'dejeuner', 'baladent', 'satisfait', 'passage', 'reviendrons', 'certainement']","['beau', 'adapte', 'enfants', 'laqua', 'parfait', 'famille', 'toboggan', 'toppetit', 'dejeuner', 'baladent', 'satisfait', 'passage', 'reviendrons', 'certainement']","['beau', 'adapt', 'enfant', 'laqu', 'parf', 'famill', 'toboggan', 'toppet', 'dejeun', 'baladent', 'satisf', 'passag', 'reviendron', 'certain']"
1906,Center Parcs Le Bois aux Daims,28 août 2017,5,"Idéal pour des vacances en famille.Nous avons séjourné en cottage VIP, au top.Cadre agréable, de nombreuses activités à disposition.L'aqua Mundo est super.Nous avons passez un super séjour.Les tarifs sont tout de même assez élevés. ",fr,Génial, août 2017,"['ideal', 'vacances', 'famille nous', 'sejourne', 'vip', 'top cadre', 'agreable', 'nombreuses', 'activites', 'disposition l aqua', 'super nous', 'passez', 'super', 'sejour les', 'tarifs', 'eleves']","['ideal', 'vacances', 'famille nous', 'sejourne', 'vip', 'top cadre', 'agreable', 'nombreuses', 'activites', 'disposition l aqua', 'super nous', 'passez', 'super', 'sejour les', 'tarifs', 'eleves']","['ideal', 'vacanc', 'famille nous', 'sejourn', 'vip', 'top cadr', 'agreabl', 'nombreux', 'activit', 'disposition l aqu', 'super nous', 'pass', 'sup', 'sejour l', 'tarif', 'elev']"
1907,Center Parcs Le Bois aux Daims,28 août 2017,4,"les daims au rendez vous tout les jours , les cottages propres et bien équipés  , le personnel sympas, la piscine bien, les toboggans spectaculaire , parcs idéale en vélo ,je conseille ce parcs en famille ,amies , ",fr,super vacances, août 2017,"['rendez', 'propres', 'bien', 'equipes', 'personnel', 'sympas', 'piscine', 'bien', 'toboggans', 'spectaculaire', 'ideale', 'velo', 'conseille', 'famille', 'amies']","['rendez', 'propres', 'bien', 'equip', 'personnel', 'sympas', 'piscine', 'bien', 'toboggan', 'spectaculaire', 'ideale', 'velo', 'conseille', 'famille', 'amies']","['rend', 'propr', 'bien', 'equip', 'personnel', 'symp', 'piscin', 'bien', 'toboggan', 'spectaculair', 'ideal', 'velo', 'conseil', 'famill', 'ami']"
1908,Center Parcs Le Bois aux Daims,28 août 2017,4,Lieu idéal pour passer un bon moment en familleParc récent ;installations neuves et propres.Les daims existent vraiment et viennent vous rendre visiteSéjour relativement cher et toutes les activités sont payantes,fr,Bien organisé, août 2017,"['lieu', 'ideal', 'bon', 'moment', 'familleparc', 'recent', 'installations', 'neuves', 'propres les', 'existent', 'viennent', 'rendre', 'visitesejour', 'relativement', 'cher', 'activites', 'payantes']","['lieu', 'ideal', 'bon', 'moment', 'familleparc', 'recent', 'installation', 'neuves', 'propres les', 'existent', 'viennent', 'rendre', 'visitesejour', 'relativement', 'cher', 'activites', 'payantes']","['lieu', 'ideal', 'bon', 'moment', 'familleparc', 'recent', 'install', 'neuv', 'propres l', 'existent', 'viennent', 'rendr', 'visitesejour', 'relat', 'cher', 'activit', 'pai']"
1909,Center Parcs Le Bois aux Daims,27 août 2017,2,Etablissement mal implanté qui engendre de longs déplacements.Ne convient pas aux adolescents dans la tranche d'age 13 à 18 ans.Trop d'activités payantes.Wifi non disponible partout gratuitement.Cottage disponible seulement à 17 heures ald de 15 heures,fr,Décevant, août 2017,"['etablissement', 'mal', 'implante', 'engendre', 'longs', 'deplacements ne', 'convient', 'adolescents', 'tranche', 'd age', 'ans trop', 'd activites', 'payantes wifi', 'disponible', 'partout', 'gratuitement cottage', 'disponible', 'seulement', 'heures', 'ald', 'heures']","['etablissement', 'mal', 'implante', 'engendre', 'long', 'deplacements ne', 'convient', 'adolescent', 'tranche', 'd age', 'ans trop', 'd activites', 'payantes wifi', 'disponible', 'partout', 'gratuitement cottage', 'disponible', 'seulement', 'heures', 'ald', 'heures']","['etabl', 'mal', 'implant', 'engendr', 'long', 'deplacements n', 'convient', 'adolescent', 'tranch', 'd ag', 'ans trop', 'd activit', 'payantes wif', 'disponibl', 'partout', 'gratuitement cottag', 'disponibl', 'seul', 'heur', 'ald', 'heur']"
1910,Center Parcs Le Bois aux Daims,27 août 2017,3,"Les + :Endroit calme et propre, cottage confortable, daims présents, aqua mundo top (hormis ces petites réparations non faites mais sinon c'est super avec les enfants), tour du parc à faire en vélo : super ; espace &quot;sauvage&quot; pour observer les animaux : à faire avec les enfants, c'est super.Les -   :C'est notre deuxième séjour au bois aux daims (le premier datant de l'été de son ouverture) et nous avons constaté l'absence d'entretien des installations : Dans l'aqua mundo sur l'air de jeux pour enfants, il y avait des jeux d'eau (canon à eau) bouchés avec un mince filet d'eau qui sortait, ce qui laisse penser que c'est bouché. Aucune amélioration durant la semaine.Dans le restaurant crêperie, action factory, la quasi intégralité des canons à balles ne fonctionnent plus (seulement deux en marche). Mes enfants se souvenaient de \u00e7a et rêvaient d'y retourner. Ils ont été bien dé\u00e7u. Aucune réparation faite dans la semaine.Devant action factory, les boites mystères (qui font du bruit quand on y met la main) ne fonctionnent plus. Pareil : pas de réparation dans la semaine.Dans le restaurant Il giardino, l'animation du décor est en panne depuis un an nous dit-on... Ce qui est dommage quand on doit faire patienter les enfants (3/4 d'heure pour être servi, mais il y avait beaucoup de monde donc je peux comprendre le temps d'attente). Les animations, pour l'avoir vécu il y a deux ans, nous permettaient de faire attendre les enfants en captivant leur attention avec. Pour ce qui est de lodge, on s'aper\u00e7oit que le ménage n'a pas été fait sous les lits ni sous le canapé. C'est fait à la va-vite. Pour ceux qui souhaite cuisiner... prenez vos couteaux et ustensiles.Dans le bar bowling, j'ai été étonné de voir le barman boucher le shaker de sa main : il n'y avait plus de bouchon et il n'est pas remplacer... et puis, me dit-il, on a également le blender qui est en panne. donc quand on en a besoin on fait autrement...Plutôt dé\u00e7u de ce séjour par rapport au premier. En deux ans seulement on a été étonné de voir un état de vétusté aussi rapide et surtout de ne constater aucune réparation alors que l'on est en pleine saison... On a donc l'impression que seul le profit compte.Bilan : il y a tout pour faire de ce center parcs un lieu de vacances parfait s'il y avait un suivi des pannes...",fr,Si jeune et déjà vieillissant, août 2017,"['endroit', 'calme', 'propre', 'confortable', 'presents', 'top', 'hormis', 'petites', 'reparations', 'faites', 'super', 'enfants', 'tour', 'velo', 'super', 'espace', 'sauvage', 'observer', 'animaux', 'enfants', 'super les', 'deuxieme', 'premier', 'datant', 'l ete', 'ouverture', 'constate', 'l absence', 'd entretien', 'installations', 'l aqua', 'l air', 'jeux', 'enfants', 'jeux', 'd eau', 'canon', 'eau', 'bouches', 'mince', 'filet', 'd eau', 'sortait', 'laisse', 'penser', 'bouche', 'aucune', 'amelioration', 'durant', 'semaine dans', 'restaurant', 'creperie', 'action', 'factory', 'quasi', 'integralite', 'canons', 'balles', 'fonctionnent', 'seulement', 'deux', 'marche', 'enfants', 'souvenaient', ' u00e7a', 'revaient', 'retourner', 'bien', 'de u00e7u', 'aucune', 'reparation', 'faite', 'semaine devant', 'action', 'factory', 'boites', 'mysteres', 'font', 'bruit', 'met', 'main', 'fonctionnent', 'pareil', 'reparation', 'semaine dans', 'restaurant', 'giardino', 'l animation', 'decor', 'panne', 'depuis', 'dit on', 'dommage', 'doit', 'patienter', 'enfants', '3 4', 'd heure', 'servi', 'beaucoup', 'monde', 'peux', 'comprendre', 'temps', 'd attente', 'animations', 'l avoir', 'vecu', 'deux', 'permettaient', 'attendre', 'enfants', 'captivant', 'attention', 'lodge', 's aper u00e7oit', 'sous', 'lits', 'sous', 'canape', 'va vite', 'ceux', 'souhaite', 'cuisiner', 'prenez', 'couteaux', 'ustensiles dans', 'bar', 'bowling', 'etonne', 'barman', 'boucher', 'shaker', 'main', 'bouchon', 'remplacer', 'puis', 'dit il', 'egalement', 'blender', 'panne', 'besoin', 'autrement', 'plutot', 'de u00e7u', 'premier', 'deux', 'seulement', 'etonne', 'etat', 'vetuste', 'rapide', 'constater', 'aucune', 'reparation', 'l on', 'pleine', 'saison', 'l impression', 'seul', 'profit', 'compte bilan', 'lieu', 'vacances', 'parfait', 's il', 'suivi', 'pannes']","['endroit', 'calme', 'propre', 'confortable', 'present', 'top', 'hormis', 'petite', 'reparation', 'faites', 'super', 'enfants', 'tour', 'velo', 'super', 'espace', 'sauvage', 'observer', 'animaux', 'enfants', 'super les', 'deuxieme', 'premier', 'datant', 'l ete', 'ouverture', 'constate', 'l absence', 'd entretien', 'installation', 'l aqua', 'l air', 'jeux', 'enfants', 'jeux', 'd eau', 'canon', 'eau', 'bouches', 'mince', 'filet', 'd eau', 'sortait', 'laisse', 'penser', 'bouche', 'aucune', 'amelioration', 'durant', 'semaine dans', 'restaurant', 'creperie', 'action', 'factory', 'quasi', 'integralite', 'canon', 'ball', 'fonctionnent', 'seulement', 'deux', 'marche', 'enfants', 'souvenaient', ' u00e7a', 'revaient', 'retourner', 'bien', 'de u00e7u', 'aucune', 'reparation', 'faite', 'semaine devant', 'action', 'factory', 'boites', 'mysteres', 'font', 'bruit', 'meet', 'main', 'fonctionnent', 'pareil', 'reparation', 'semaine dans', 'restaurant', 'giardino', 'l animation', 'decor', 'panne', 'depuis', 'dit on', 'dommage', 'doit', 'patient', 'enfants', '3 4', 'd heure', 'servi', 'beaucoup', 'monde', 'peux', 'comprendre', 'temp', 'd attente', 'animation', 'l avoir', 'vecu', 'deux', 'permettaient', 'attendre', 'enfants', 'captivant', 'attention', 'lodge', 's aper u00e7oit', 'sou', 'lit', 'sou', 'canape', 'va vite', 'ceux', 'souhaite', 'cuisiner', 'prenez', 'couteaux', 'ustensiles dans', 'bar', 'bowl', 'etonne', 'barman', 'boucher', 'shaker', 'main', 'bouchon', 'remplacer', 'puis', 'dit il', 'egalement', 'blender', 'panne', 'besoin', 'autrement', 'plutot', 'de u00e7u', 'premier', 'deux', 'seulement', 'etonne', 'etat', 'vetuste', 'rapide', 'constater', 'aucune', 'reparation', 'l on', 'pleine', 'saison', 'l impression', 'seul', 'profit', 'compte bilan', 'lieu', 'vacances', 'parfait', 's il', 'suivi', 'pannes']","['endroit', 'calm', 'propr', 'confort', 'present', 'top', 'horm', 'petit', 'repar', 'fait', 'sup', 'enfant', 'tour', 'velo', 'sup', 'espac', 'sauvag', 'observ', 'animal', 'enfant', 'super l', 'deuxiem', 'premi', 'dat', 'l et', 'ouvertur', 'constat', 'l absenc', 'd entretien', 'install', 'l aqu', 'l air', 'jeux', 'enfant', 'jeux', 'd eau', 'canon', 'eau', 'bouch', 'minc', 'filet', 'd eau', 'sort', 'laiss', 'pens', 'bouch', 'aucun', 'amelior', 'dur', 'semaine dan', 'restaur', 'creper', 'action', 'factory', 'quas', 'integralit', 'canon', 'ball', 'fonctionnent', 'seul', 'deux', 'march', 'enfant', 'souven', ' u00e7', 'rev', 'retourn', 'bien', 'de u00e7u', 'aucun', 'repar', 'fait', 'semaine dev', 'action', 'factory', 'boit', 'myster', 'font', 'bruit', 'met', 'main', 'fonctionnent', 'pareil', 'repar', 'semaine dan', 'restaur', 'giardino', 'l anim', 'decor', 'pann', 'depuis', 'dit on', 'dommag', 'doit', 'patient', 'enfant', '3 4', 'd heur', 'serv', 'beaucoup', 'mond', 'peux', 'comprendr', 'temp', 'd attent', 'anim', 'l avoir', 'vecu', 'deux', 'permet', 'attendr', 'enfant', 'captiv', 'attent', 'lodg', 's aper u00e7oit', 'sous', 'lit', 'sous', 'canap', 'va vit', 'ceux', 'souhait', 'cuisin', 'pren', 'couteau', 'ustensiles dan', 'bar', 'bowling', 'eton', 'barman', 'bouch', 'shak', 'main', 'bouchon', 'remplac', 'puis', 'dit il', 'egal', 'blend', 'pann', 'besoin', 'autr', 'plutot', 'de u00e7u', 'premi', 'deux', 'seul', 'eton', 'etat', 'vetust', 'rapid', 'constat', 'aucun', 'repar', 'l on', 'plein', 'saison', 'l impress', 'seul', 'prof', 'compte bilan', 'lieu', 'vacanc', 'parf', 's il', 'suiv', 'pann']"
1911,Center Parcs Le Bois aux Daims,27 août 2017,2,"Center Parcs ne prends pas en compte les réclamations des clients et ne se soucie pas assez du bien être des clients! Le client n'est pas qu'un porte feuille, il y a des personnes derrières et souvent des enfants!!!!",fr,MEDIOCRITE, août 2017,"['prends', 'compte', 'reclamations', 'clients', 'soucie', 'bien', 'clients', 'client', 'qu un', 'porte', 'feuille', 'personnes', 'derrieres', 'souvent', 'enfants']","['prends', 'compte', 'reclamation', 'client', 'soucie', 'bien', 'client', 'client', 'qu un', 'porte', 'feuille', 'personnes', 'derriere', 'souvent', 'enfants']","['prend', 'compt', 'reclam', 'client', 'souc', 'bien', 'client', 'client', 'qu un', 'port', 'feuill', 'person', 'derrier', 'souvent', 'enfant']"
1912,Center Parcs Le Bois aux Daims,28 août 2017,4,"Un grand moment en famille et même avec des amis de passage!un personnel très aimable et surtout très disponibleune multitude d'activitésun petit bémol concernant le caractère naturel : nous aurions préféré des allées non systématiquement bétonnées, mais plus naturelles",fr,A VOIR, août 2017,"['grand', 'moment', 'famille', 'amis', 'passage', 'personnel', 'aimable', 'disponibleune', 'multitude', 'd activitesun', 'petit', 'bemol', 'concernant', 'caractere', 'naturel', 'prefere', 'allees', 'systematiquement', 'betonnees', 'naturelles']","['grand', 'moment', 'famille', 'amis', 'passage', 'personnel', 'aimable', 'disponibleune', 'multitude', 'd activitesun', 'petit', 'bemol', 'concernant', 'caractere', 'naturel', 'prefere', 'allees', 'systematiquement', 'betonnees', 'naturelles']","['grand', 'moment', 'famill', 'amis', 'passag', 'personnel', 'aimabl', 'disponibleun', 'multitud', 'd activitesun', 'pet', 'bemol', 'concern', 'caracter', 'naturel', 'prefer', 'alle', 'systemat', 'betonne', 'naturel']"
1913,Center Parcs Le Bois aux Daims,28 août 2017,5,"Que dire de ce complexe je l'adore j'y ai amené mes nieces de 12 et 8 ans en plus de ma fille de 18 mois toutes les trois ont adorées! Le pont de singe au dessus des animaux dans la foret, l'immense salle de jeux, le petit marché des producteurs, la visite de la ferme tout cela est gratuit et elles ont adorées! La piscine est propre, agreable avec ses bassins extérieurs et intérieurs, les toboggans sont super avec ou sans bouées. Et les cottages sont tres bien aménagés les parties nuits sont au calme, la terrasse est grande et agreable et tres simpa quand les daims décident de s'inviter a l'apéro! Bref j'adore cet endroit ca nous a changer de notre complexe vieillissant en Normandie! Nous y retourneront rapidement!",fr,Superbe, juillet 2017,"['dire', 'complexe', 'l adore', 'amene', 'nieces', 'fille', 'mois', 'trois', 'adorees', 'pont', 'singe', 'dessus', 'animaux', 'foret', 'l immense', 'salle', 'jeux', 'petit', 'marche', 'producteurs', 'visite', 'ferme', 'gratuit', 'elles', 'adorees', 'piscine', 'propre', 'agreable', 'bassins', 'exterieurs', 'interieurs', 'toboggans', 'super', 'bouees', 'bien', 'amenages', 'parties', 'nuits', 'calme', 'terrasse', 'grande', 'agreable', 'simpa', 'decident', 's inviter', 'l apero', 'bref', 'j adore', 'cet', 'endroit', 'changer', 'complexe', 'vieillissant', 'normandie', 'retourneront', 'rapidement']","['dire', 'complexe', 'l adore', 'amene', 'niece', 'fille', 'mois', 'trois', 'adore', 'pont', 'singe', 'dessus', 'animaux', 'foret', 'l immense', 'salle', 'jeux', 'petit', 'marche', 'producteurs', 'visite', 'ferme', 'gratuit', 'elles', 'adore', 'piscine', 'propre', 'agreable', 'bassins', 'exterieurs', 'interieurs', 'toboggan', 'super', 'bouees', 'bien', 'amenages', 'party', 'nuits', 'calme', 'terrasse', 'grande', 'agreable', 'simpa', 'decident', 's inviter', 'l apero', 'bref', 'j adore', 'cet', 'endroit', 'changer', 'complexe', 'vieillissant', 'normandie', 'retourneront', 'rapidement']","['dir', 'complex', 'l ador', 'amen', 'niec', 'fill', 'mois', 'trois', 'adore', 'pont', 'sing', 'dessus', 'animal', 'foret', 'l immens', 'sall', 'jeux', 'pet', 'march', 'producteur', 'visit', 'ferm', 'gratuit', 'elle', 'adore', 'piscin', 'propr', 'agreabl', 'bassin', 'exterieur', 'interieur', 'toboggan', 'sup', 'boue', 'bien', 'amenag', 'part', 'nuit', 'calm', 'terr', 'grand', 'agreabl', 'simp', 'decident', 's invit', 'l apero', 'bref', 'j ador', 'cet', 'endroit', 'chang', 'complex', 'vieil', 'normand', 'retourn', 'rapid']"
1914,Center Parcs Le Bois aux Daims,27 août 2017,1,"Tres decue par ce center parc. Le cottage aux lits trop durs, pour 8 personnes alors que l'equipement en materiel de cuisine est tres insuffisant. Pas de grande casserole ou faitout, pas de presse puree ou mixer car enfant de 1 an, ni epluche legumes, l'essoreuse a salade ne fonctionne pas, pas de lave linge ni laverie. Les activites sont tres mal encadrees car manque de personnel. Trop d'attente pour se faire servir meme une boisson, le personnel est peu souriant. Quant au menage il laisse a desirer et en fin de semaine la piscine etait sale. Dans les campings on est mieux servi..le cote positif est la presence des daims a nos pieds. Instants magiques. ",fr,Center parc le bois aux daims, août 2017,"['decue', 'lits', 'durs', 'personnes', 'l equipement', 'materiel', 'cuisine', 'insuffisant', 'grande', 'casserole', 'faitout', 'presse', 'puree', 'mixer', 'enfant', 'epluche', 'legumes', 'l essoreuse', 'salade', 'fonctionne', 'lave', 'linge', 'laverie', 'activites', 'mal', 'encadrees', 'manque', 'personnel', 'd attente', 'servir', 'meme', 'boisson', 'personnel', 'souriant', 'quant', 'menage', 'laisse', 'desirer', 'fin', 'piscine', 'sale', 'campings', 'mieux', 'servi  le', 'cote', 'positif', 'presence', 'pieds', 'instants', 'magiques']","['decue', 'lit', 'durs', 'personnes', 'l equipement', 'materiel', 'cuisine', 'insuffisant', 'grande', 'casserole', 'faitout', 'presse', 'puree', 'mixer', 'enfant', 'epluche', 'legume', 'l essoreuse', 'salade', 'fonctionne', 'lave', 'linge', 'laverie', 'activites', 'mal', 'encadrees', 'manque', 'personnel', 'd attente', 'servir', 'meme', 'boisson', 'personnel', 'souriant', 'quant', 'menage', 'laisse', 'desirer', 'fin', 'piscine', 'sale', 'camp', 'mieux', 'servi  le', 'cote', 'positif', 'presence', 'pieds', 'instant', 'magiques']","['decu', 'lit', 'dur', 'person', 'l equip', 'materiel', 'cuisin', 'insuffis', 'grand', 'casserol', 'faitout', 'press', 'pure', 'mix', 'enfant', 'epluch', 'legum', 'l essor', 'salad', 'fonction', 'lav', 'ling', 'laver', 'activit', 'mal', 'encadre', 'manqu', 'personnel', 'd attent', 'serv', 'mem', 'boisson', 'personnel', 'souri', 'quant', 'menag', 'laiss', 'desir', 'fin', 'piscin', 'sal', 'camping', 'mieux', 'servi  l', 'cot', 'posit', 'presenc', 'pied', 'instant', 'magiqu']"
1915,Center Parcs Le Bois aux Daims,27 août 2017,3,Des vacances en famille en compagnie d'amis. Séjour agreable et reposant dans un environnement calme. Peu d'activités sportives de  proposée. Tout l'intérêt du centre repose sur l'Aqua Mundo. Des logements au top sans vis à  vis avec l'impression d'être en pleine forêt. Les daims visibles à  tous moments. Nous etions dans un cottage VIP. Bon sejour dans l'ensemble.  ,fr,Vacances en famille, août 2017,"['vacances', 'famille', 'compagnie', 'd amis', 'agreable', 'reposant', 'environnement', 'calme', 'd activites', 'sportives', 'proposee', 'l interet', 'centre', 'repose', 'l aqua', 'logements', 'top', 'vis', 'vis', 'l impression', 'd etre', 'pleine', 'foret', 'visibles', 'moments', 'etions', 'vip', 'bon', 'l ensemble']","['vacances', 'famille', 'compagnie', 'd amis', 'agreable', 'reposant', 'environnement', 'calme', 'd activites', 'sportives', 'proposee', 'l interet', 'centre', 'repose', 'l aqua', 'logements', 'top', 'vi', 'vi', 'l impression', 'd etre', 'pleine', 'foret', 'visibles', 'moment', 'etions', 'vip', 'bon', 'l ensemble']","['vacanc', 'famill', 'compagn', 'd am', 'agreabl', 'repos', 'environ', 'calm', 'd activit', 'sportiv', 'propose', 'l interet', 'centr', 'repos', 'l aqu', 'log', 'top', 'vis', 'vis', 'l impress', 'd etr', 'plein', 'foret', 'visibl', 'moment', 'etion', 'vip', 'bon', 'l ensembl']"
1916,Center Parcs Le Bois aux Daims,27 août 2017,4,"Bois au Daims, le top de Center ParcLors de notre séjour nous étions vraiement très surprise. Très grande surface sur 230 ha, mais le calme qu'on y retrouve.Pensez à réserver un vélo, indispensable afin de se déplacer dans le parc",fr,"Bois au Daims, le top de Center Parc", août 2017,"['top', 'parclors', 'vraiement', 'surprise', 'grande', 'surface', '230', 'calme', 'qu on', 'retrouve pensez', 'reserver', 'velo', 'indispensable', 'afin', 'deplacer']","['top', 'parclors', 'vraiement', 'surprise', 'grande', 'surface', '230', 'calme', 'qu on', 'retrouve pensez', 'reserver', 'velo', 'indispensable', 'afin', 'deplacer']","['top', 'parclor', 'vrai', 'surpris', 'grand', 'surfac', '230', 'calm', 'qu on', 'retrouve pens', 'reserv', 'velo', 'indispens', 'afin', 'deplac']"
